checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,92,neural,4,what,.,86,86,86,True,2,2,42,"[{""word"": ""."", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""remorsefully"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""oh"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""feet"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Nay"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,92,92,0
100,93,neural,1,I,I,85,85,85,True,3,4,56,"[{""word"": ""I"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""when"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,93,neural,2,guess,I,96,96,96,True,4,4,46,"[{""word"": ""I"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""forward"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""eggs"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""order"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""rubbed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,93,neural,3,.,will,93,93,93,True,3,3,47,"[{""word"": ""will"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""its"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""horses"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""best"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,96,96,0
100,93,neural,4,'',Oh,84,84,84,True,2,4,43,"[{""word"": ""Oh"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""pretence"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""get"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""A"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,93,93,0
100,94,neural,1,best,best,8,8,8,True,8,8,42,"[{""word"": ""best"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""are"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wonder"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""before"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""girl"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,94,neural,2,",",",",9,9,9,True,9,9,41,"[{""word"": "","", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""back"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,8,8,0
100,94,neural,3,and,and,40,40,40,True,4,4,44,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""'cause"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""horses"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,9,9,0
100,94,neural,4,Gilbert,said,89,89,89,True,4,4,54,"[{""word"": ""said"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""coming"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""the"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,40,40,0
100,95,neural,1,for,for,26,26,26,True,8,8,45,"[{""word"": ""for"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""bearing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""long"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,10,10,0
100,95,neural,2,the,run,55,55,55,True,7,7,51,"[{""word"": ""run"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Suddenly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""like"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""room"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,26,26,0
100,95,neural,3,present,present,90,90,90,True,3,3,41,"[{""word"": ""present"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""up"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""always"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""opening"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""captain"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,55,0
100,95,neural,4,.,than,86,86,86,True,2,3,37,"[{""word"": ""than"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Well"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""when"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""high"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,90,90,0
100,96,neural,1,",",was,47,47,47,True,4,4,36,"[{""word"": ""was"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,0
100,96,neural,2,'cause,heated,84,84,84,True,5,6,49,"[{""word"": ""heated"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""'cause"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""let"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Dacca"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,47,47,0
100,96,neural,3,she,said,92,92,92,True,5,5,33,"[{""word"": ""said"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""whereon"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""other"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Lucinda"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""am"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,84,84,0
100,96,neural,4,led,led,85,85,85,True,3,3,47,"[{""word"": ""led"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mean"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""value"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,92,92,0
100,97,neural,1,'s,'s,61,61,61,True,4,4,53,"[{""word"": ""'s"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""does"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,0
100,97,neural,2,so,heated,85,85,85,True,6,6,48,"[{""word"": ""heated"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,61,61,0
100,97,neural,3,--,she,92,92,92,True,4,5,40,"[{""word"": ""she"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""then"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,97,neural,4,so,his,91,91,91,True,4,4,47,"[{""word"": ""his"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""soft"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wonder"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""tried"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,92,92,0
100,98,neural,1,and,and,18,18,18,True,9,9,32,"[{""word"": ""and"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Emmy"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,19,10,0
100,98,neural,2,let,very,28,28,28,True,5,5,54,"[{""word"": ""very"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""let"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""eaten"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,18,18,0
100,98,neural,3,him,him,68,68,68,True,4,4,42,"[{""word"": ""him"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""nice"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""heard"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""lie"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dares"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,28,0
100,98,neural,4,go,Anne,78,78,78,True,2,2,49,"[{""word"": ""Anne"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""think"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snow"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""an"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""If"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,68,68,0
100,99,neural,1,I,`,98,98,98,True,3,3,51,"[{""word"": ""`"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""dares"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""room"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,0
100,99,neural,2,am,bronze-colored,99,99,99,True,3,3,36,"[{""word"": ""bronze-colored"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""what"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""has"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""splendid"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""get"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,98,98,0
100,99,neural,3,not,another,95,95,95,True,2,3,44,"[{""word"": ""another"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""up"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""alarm"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""about"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,99,99,0
100,99,neural,4,going,they,84,84,84,True,2,4,55,"[{""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""O"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""best"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""lord"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,95,95,0
100,100,neural,1,think,think,92,92,92,True,4,4,52,"[{""word"": ""think"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""mount"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sustaining"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Then"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,0
100,100,neural,2,that,Miss,95,95,95,True,6,6,58,"[{""word"": ""Miss"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""almost"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""We"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""growled"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""desert"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,92,92,0
100,100,neural,3,anything,Marsch,93,93,93,True,2,4,45,"[{""word"": ""Marsch"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""of"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""once"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""awful"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,95,95,0
100,100,neural,4,should,ride,90,90,90,True,2,5,52,"[{""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""remorsefully"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,93,93,0
